mun_noti,mun_infe,notifications,latitude_noti,longitude_noti,nome_noti,latitude_infe,longitude_infe,nome_infe
171150,171150,2,-12.6509,-48.589,Jaú do Tocantins,-12.6509,-48.589,Jaú do Tocantins
171190,140023,1,-10.7906,-49.6199,Lagoa da Confusão,0.884203,-59.6959,Caroebe
171190,150503,1,-10.7906,-49.6199,Lagoa da Confusão,-7.14347,-55.3786,Novo Progresso
171190,150555,1,-10.7906,-49.6199,Lagoa da Confusão,-1.59772,-46.9268,Pau d'Arco
171190,150670,2,-10.7906,-49.6199,Lagoa da Confusão,-9.3281,-50.35,Santana do Araguaia
171190,170390,2,-10.7906,-49.6199,Lagoa da Confusão,-9.27612,-49.9521,Caseara
171190,171190,1,-10.7906,-49.6199,Lagoa da Confusão,-10.7906,-49.6199,Lagoa da Confusão
171190,210300,1,-10.7906,-49.6199,Lagoa da Confusão,-4.86505,-43.3617,Caxias
171200,140020,1,-9.74996,-48.3565,Lajeado,1.82766,-61.1304,Caracaraí
171200,150309,2,-9.74996,-48.3565,Lajeado,-3.84338,-49.0974,Goianésia do Pará
171200,150420,1,-9.74996,-48.3565,Lajeado,-5.38075,-49.1327,Marabá
171200,150670,2,-9.74996,-48.3565,Lajeado,-9.3281,-50.35,Santana do Araguaia
171200,171200,7,-9.74996,-48.3565,Lajeado,-9.74996,-48.3565,Lajeado
171245,150370,1,-6.17794,-47.8582,Luzinópolis,-5.13272,-49.3358,Itupiranga
171245,150548,13,-6.17794,-47.8582,Luzinópolis,-3.83542,-50.6399,Pacajá
171245,150549,2,-6.17794,-47.8582,Luzinópolis,-5.74027,-48.3181,Palestina do Pará
171245,171245,2,-6.17794,-47.8582,Luzinópolis,-6.17794,-47.8582,Luzinópolis
171250,110037,1,-9.79377,-49.6553,Marianópolis do Tocantins,-12.132,-61.835,Alto Alegre dos Parecis
171250,150500,1,-9.79377,-49.6553,Marianópolis do Tocantins,-1.20874,-47.3921,Nova Timboteua
171250,150670,23,-9.79377,-49.6553,Marianópolis do Tocantins,-9.3281,-50.35,Santana do Araguaia
171250,170390,4,-9.79377,-49.6553,Marianópolis do Tocantins,-9.27612,-49.9521,Caseara
171250,171250,189,-9.79377,-49.6553,Marianópolis do Tocantins,-9.79377,-49.6553,Marianópolis do Tocantins
171250,171750,1,-9.79377,-49.6553,Marianópolis do Tocantins,-10.442,-49.1876,Pium
171280,150790,1,-5.95169,-47.5125,Maurilândia do Tocantins,-0.73032,-48.5015,Soure
171320,110012,1,-9.56556,-48.393,Miracema do Tocantins,-10.8777,-61.9322,Ji-Paraná
171320,110020,2,-9.56556,-48.393,Miracema do Tocantins,-8.76077,-63.8999,Porto Velho
171320,130340,1,-9.56556,-48.393,Miracema do Tocantins,-2.63741,-56.729,Parintins
171320,140010,1,-9.56556,-48.393,Miracema do Tocantins,2.82384,-60.6753,Boa Vista
171320,150270,1,-9.56556,-48.393,Miracema do Tocantins,-8.26136,-49.2689,Conceição do Araguaia
171320,150360,2,-9.56556,-48.393,Miracema do Tocantins,-4.2667,-55.9926,Itaituba
171320,150370,1,-9.56556,-48.393,Miracema do Tocantins,-5.13272,-49.3358,Itupiranga
171320,150506,1,-9.56556,-48.393,Miracema do Tocantins,-4.24749,-49.9499,Novo Repartimento
171320,150548,15,-9.56556,-48.393,Miracema do Tocantins,-3.83542,-50.6399,Pacajá
171320,150553,2,-9.56556,-48.393,Miracema do Tocantins,-6.06781,-49.9037,Parauapebas
171320,150613,3,-9.56556,-48.393,Miracema do Tocantins,-8.02529,-50.0317,Redenção
171320,150658,1,-9.56556,-48.393,Miracema do Tocantins,-8.85784,-49.7215,Santa Maria das Barreiras
171320,150660,2,-9.56556,-48.393,Miracema do Tocantins,-1.35392,-47.5712,Santa Maria do Pará
171320,150670,20,-9.56556,-48.393,Miracema do Tocantins,-9.3281,-50.35,Santana do Araguaia
171320,150808,1,-9.56556,-48.393,Miracema do Tocantins,-6.74687,-51.1626,Tucumã
171320,170190,10,-9.56556,-48.393,Miracema do Tocantins,-8.80755,-49.5569,Araguacema
171320,170830,1,-9.56556,-48.393,Miracema do Tocantins,-8.77413,-48.9313,Goianorte
171320,170900,3,-9.56556,-48.393,Miracema do Tocantins,-7.71478,-47.3252,Goiatins
171320,171200,2,-9.56556,-48.393,Miracema do Tocantins,-9.74996,-48.3565,Lajeado
171320,171320,21,-9.56556,-48.393,Miracema do Tocantins,-9.56556,-48.393,Miracema do Tocantins
171320,171330,2,-9.56556,-48.393,Miracema do Tocantins,-9.52907,-48.5922,Miranorte
171320,171845,1,-9.56556,-48.393,Miracema do Tocantins,-10.424,-48.8957,Pugmil
171320,171870,1,-9.56556,-48.393,Miracema do Tocantins,-9.34425,-48.5245,Rio dos Bois
171320,172110,6,-9.56556,-48.393,Miracema do Tocantins,-9.5632,-48.3741,Tocantínia
171330,140010,3,-9.52907,-48.5922,Miranorte,2.82384,-60.6753,Boa Vista
171330,150060,2,-9.52907,-48.5922,Miranorte,-3.20407,-52.21,Altamira
171330,150808,1,-9.52907,-48.5922,Miranorte,-6.74687,-51.1626,Tucumã
171330,171330,1,-9.52907,-48.5922,Miranorte,-9.52907,-48.5922,Miranorte
171380,150309,4,-6.61658,-47.5464,Palmeiras do Tocantins,-3.84338,-49.0974,Goianésia do Pará
171380,150360,1,-6.61658,-47.5464,Palmeiras do Tocantins,-4.2667,-55.9926,Itaituba
171380,150375,1,-6.61658,-47.5464,Palmeiras do Tocantins,-6.21469,-57.7544,Jacareacanga
171380,150420,1,-6.61658,-47.5464,Palmeiras do Tocantins,-5.38075,-49.1327,Marabá
171380,150730,1,-6.61658,-47.5464,Palmeiras do Tocantins,-6.64254,-51.9904,São Félix do Xingu
171430,150506,3,-6.37496,-47.6643,Nazaré,-4.24749,-49.9499,Novo Repartimento
171430,150548,1,-6.37496,-47.6643,Nazaré,-3.83542,-50.6399,Pacajá
171430,171430,1,-6.37496,-47.6643,Nazaré,-6.37496,-47.6643,Nazaré
171500,150503,3,-10.5651,-48.9125,Nova Rosalândia,-7.14347,-55.3786,Novo Progresso
171500,150670,7,-10.5651,-48.9125,Nova Rosalândia,-9.3281,-50.35,Santana do Araguaia
171500,171500,2,-10.5651,-48.9125,Nova Rosalândia,-10.5651,-48.9125,Nova Rosalândia
171610,110012,1,-10.175,-48.8823,Paraíso do Tocantins,-10.8777,-61.9322,Ji-Paraná
171610,110020,3,-10.175,-48.8823,Paraíso do Tocantins,-8.76077,-63.8999,Porto Velho
171610,150270,1,-10.175,-48.8823,Paraíso do Tocantins,-8.26136,-49.2689,Conceição do Araguaia
171610,150276,3,-10.175,-48.8823,Paraíso do Tocantins,-7.81097,-50.7698,Cumaru do Norte
171610,150309,2,-10.175,-48.8823,Paraíso do Tocantins,-3.84338,-49.0974,Goianésia do Pará
171610,150380,1,-10.175,-48.8823,Paraíso do Tocantins,-4.44617,-49.1153,Jacundá
171610,150420,3,-10.175,-48.8823,Paraíso do Tocantins,-5.38075,-49.1327,Marabá
171610,150470,1,-10.175,-48.8823,Paraíso do Tocantins,-1.88993,-48.7668,Moju
171610,150503,2,-10.175,-48.8823,Paraíso do Tocantins,-7.14347,-55.3786,Novo Progresso
171610,150506,1,-10.175,-48.8823,Paraíso do Tocantins,-4.24749,-49.9499,Novo Repartimento
171610,150553,2,-10.175,-48.8823,Paraíso do Tocantins,-6.06781,-49.9037,Parauapebas
171610,150613,5,-10.175,-48.8823,Paraíso do Tocantins,-8.02529,-50.0317,Redenção
171610,150658,6,-10.175,-48.8823,Paraíso do Tocantins,-8.85784,-49.7215,Santa Maria das Barreiras
171610,150670,275,-10.175,-48.8823,Paraíso do Tocantins,-9.3281,-50.35,Santana do Araguaia
171610,150730,1,-10.175,-48.8823,Paraíso do Tocantins,-6.64254,-51.9904,São Félix do Xingu
171610,150745,1,-10.175,-48.8823,Paraíso do Tocantins,-6.39471,-48.5592,São Geraldo do Araguaia
171610,150810,1,-10.175,-48.8823,Paraíso do Tocantins,-3.7657,-49.6773,Tucuruí
171610,150840,1,-10.175,-48.8823,Paraíso do Tocantins,-7.0983,-49.9437,Xinguara
171610,160027,2,-10.175,-48.8823,Paraíso do Tocantins,-0.804911,-52.453,Laranjal do Jari
171610,160050,1,-10.175,-48.8823,Paraíso do Tocantins,3.84074,-51.8331,Oiapoque
171610,170025,11,-10.175,-48.8823,Paraíso do Tocantins,-9.62101,-49.1518,Abreulândia
171610,170190,10,-10.175,-48.8823,Paraíso do Tocantins,-8.80755,-49.5569,Araguacema
171610,170390,27,-10.175,-48.8823,Paraíso do Tocantins,-9.27612,-49.9521,Caseara
171610,170460,4,-10.175,-48.8823,Paraíso do Tocantins,-10.1419,-49.1403,Chapada de Areia
171610,170710,7,-10.175,-48.8823,Paraíso do Tocantins,-9.80018,-49.2169,Divinópolis do Tocantins
171610,170720,4,-10.175,-48.8823,Paraíso do Tocantins,-9.25534,-49.0638,Dois Irmãos do Tocantins
171610,171190,1,-10.175,-48.8823,Paraíso do Tocantins,-10.7906,-49.6199,Lagoa da Confusão
171610,171250,13,-10.175,-48.8823,Paraíso do Tocantins,-9.79377,-49.6553,Marianópolis do Tocantins
171610,171330,1,-10.175,-48.8823,Paraíso do Tocantins,-9.52907,-48.5922,Miranorte
171610,171370,1,-10.175,-48.8823,Paraíso do Tocantins,-10.0075,-48.9941,Monte Santo do Tocantins
171610,171610,1,-10.175,-48.8823,Paraíso do Tocantins,-10.175,-48.8823,Paraíso do Tocantins
171610,171750,5,-10.175,-48.8823,Paraíso do Tocantins,-10.442,-49.1876,Pium
171610,171820,2,-10.175,-48.8823,Paraíso do Tocantins,-10.7027,-48.408,Porto Nacional
171610,171845,3,-10.175,-48.8823,Paraíso do Tocantins,-10.424,-48.8957,Pugmil
171610,171889,1,-10.175,-48.8823,Paraíso do Tocantins,-10.8617,-48.9161,Santa Rita do Tocantins
171610,210095,1,-10.175,-48.8823,Paraíso do Tocantins,-4.88347,-46.0032,Arame
171610,250360,1,-10.175,-48.8823,Paraíso do Tocantins,-6.62115,-35.4581,Caiçara
171610,510335,1,-10.175,-48.8823,Paraíso do Tocantins,-10.6437,-51.5699,Confresa
171610,510860,4,-10.175,-48.8823,Paraíso do Tocantins,-10.0137,-51.1186,Vila Rica
171650,150060,1,-8.97034,-48.1729,Pedro Afonso,-3.20407,-52.21,Altamira
171650,150157,1,-8.97034,-48.1729,Pedro Afonso,-5.0424,-48.6047,Bom Jesus do Tocantins
171650,150548,2,-8.97034,-48.1729,Pedro Afonso,-3.83542,-50.6399,Pacajá
171650,150670,1,-8.97034,-48.1729,Pedro Afonso,-9.3281,-50.35,Santana do Araguaia
171650,170330,2,-8.97034,-48.1729,Pedro Afonso,-8.96306,-48.165,Bom Jesus do Tocantins
171650,170410,3,-8.97034,-48.1729,Pedro Afonso,-8.96103,-47.3304,Centenário
171650,171650,3,-8.97034,-48.1729,Pedro Afonso,-8.97034,-48.1729,Pedro Afonso
171660,171150,1,-12.0254,-48.5395,Peixe,-12.6509,-48.589,Jaú do Tocantins
171665,140010,2,-8.5932,-48.9327,Pequizeiro,2.82384,-60.6753,Boa Vista
171665,150548,1,-8.5932,-48.9327,Pequizeiro,-3.83542,-50.6399,Pacajá
171665,150658,17,-8.5932,-48.9327,Pequizeiro,-8.85784,-49.7215,Santa Maria das Barreiras
171665,150670,2,-8.5932,-48.9327,Pequizeiro,-9.3281,-50.35,Santana do Araguaia
171665,171665,1,-8.5932,-48.9327,Pequizeiro,-8.5932,-48.9327,Pequizeiro
171670,150613,6,-8.72463,-48.7638,Colméia,-8.02529,-50.0317,Redenção
171670,150658,13,-8.72463,-48.7638,Colméia,-8.85784,-49.7215,Santa Maria das Barreiras
171720,170210,1,-6.77302,-48.2958,Piraquê,-7.19238,-48.2044,Araguaína
171720,171720,38,-6.77302,-48.2958,Piraquê,-6.77302,-48.2958,Piraquê
171750,150548,1,-10.442,-49.1876,Pium,-3.83542,-50.6399,Pacajá
171750,150658,4,-10.442,-49.1876,Pium,-8.85784,-49.7215,Santa Maria das Barreiras
171750,150670,14,-10.442,-49.1876,Pium,-9.3281,-50.35,Santana do Araguaia
171750,150730,1,-10.442,-49.1876,Pium,-6.64254,-51.9904,São Félix do Xingu
171750,171190,1,-10.442,-49.1876,Pium,-10.7906,-49.6199,Lagoa da Confusão
171750,171750,9,-10.442,-49.1876,Pium,-10.442,-49.1876,Pium
171750,171888,1,-10.442,-49.1876,Pium,-8.8046,-47.7887,Santa Maria do Tocantins
171820,140010,2,-10.7027,-48.408,Porto Nacional,2.82384,-60.6753,Boa Vista
171820,150276,2,-10.7027,-48.408,Porto Nacional,-7.81097,-50.7698,Cumaru do Norte
171820,150360,4,-10.7027,-48.408,Porto Nacional,-4.2667,-55.9926,Itaituba
171820,150548,1,-10.7027,-48.408,Porto Nacional,-3.83542,-50.6399,Pacajá
171820,150613,1,-10.7027,-48.408,Porto Nacional,-8.02529,-50.0317,Redenção
171820,150658,1,-10.7027,-48.408,Porto Nacional,-8.85784,-49.7215,Santa Maria das Barreiras
171820,150670,36,-10.7027,-48.408,Porto Nacional,-9.3281,-50.35,Santana do Araguaia
171820,150730,1,-10.7027,-48.408,Porto Nacional,-6.64254,-51.9904,São Félix do Xingu
171820,170600,1,-10.7027,-48.408,Porto Nacional,-8.28411,-49.2473,Couto Magalhães
171820,171420,1,-10.7027,-48.408,Porto Nacional,-11.7034,-47.7223,Natividade
171820,171620,1,-10.7027,-48.408,Porto Nacional,-12.6167,-47.8734,Paranã
171820,171820,3,-10.7027,-48.408,Porto Nacional,-10.7027,-48.408,Porto Nacional
171830,130014,1,-5.39281,-47.8111,Praia Norte,-7.19409,-59.896,Apuí
171830,130260,1,-5.39281,-47.8111,Praia Norte,-3.11866,-60.0212,Manaus
171830,150178,6,-5.39281,-47.8111,Praia Norte,-3.77191,-49.5735,Breu Branco
171830,150345,1,-5.39281,-47.8111,Praia Norte,-2.55992,-47.5059,Ipixuna do Pará
171830,150370,2,-5.39281,-47.8111,Praia Norte,-5.13272,-49.3358,Itupiranga
171830,150506,1,-5.39281,-47.8111,Praia Norte,-4.24749,-49.9499,Novo Repartimento
171830,150548,1,-5.39281,-47.8111,Praia Norte,-3.83542,-50.6399,Pacajá
171830,150550,1,-5.39281,-47.8111,Praia Norte,-3.00212,-47.3527,Paragominas
171830,160030,1,-5.39281,-47.8111,Praia Norte,0.034934,-51.0694,Macapá
171830,171830,5,-5.39281,-47.8111,Praia Norte,-5.39281,-47.8111,Praia Norte
171845,150613,1,-10.424,-48.8957,Pugmil,-8.02529,-50.0317,Redenção
171855,110012,1,-6.44005,-48.1371,Riachinho,-10.8777,-61.9322,Ji-Paraná
171855,150295,1,-6.44005,-48.1371,Riachinho,-6.10389,-49.3553,Eldorado do Carajás
171855,150730,1,-6.44005,-48.1371,Riachinho,-6.64254,-51.9904,São Félix do Xingu
171855,170650,2,-6.44005,-48.1371,Riachinho,-6.71591,-47.7597,Darcinópolis
171855,171720,1,-6.44005,-48.1371,Riachinho,-6.77302,-48.2958,Piraquê
171855,171855,5,-6.44005,-48.1371,Riachinho,-6.44005,-48.1371,Riachinho
171855,210255,1,-6.44005,-48.1371,Riachinho,-6.17075,-47.3625,Campestre do Maranhão
171855,510325,1,-6.44005,-48.1371,Riachinho,-9.46121,-59.2252,Colniza
171855,510785,1,-6.44005,-48.1371,Riachinho,-11.615,-50.6706,São Félix do Araguaia
171875,150080,1,-9.35002,-47.888,Rio Sono,-1.36391,-48.3743,Ananindeua
171875,150085,2,-9.35002,-47.888,Rio Sono,-3.46985,-51.2003,Anapu
171889,171889,7,-10.8617,-48.9161,Santa Rita do Tocantins,-10.8617,-48.9161,Santa Rita do Tocantins
172000,150810,1,-6.44438,-47.6684,Santa Terezinha do Tocantins,-3.7657,-49.6773,Tucuruí
172010,150085,1,-6.0258,-47.9012,São Bento do Tocantins,-3.46985,-51.2003,Anapu
172010,150370,3,-6.0258,-47.9012,São Bento do Tocantins,-5.13272,-49.3358,Itupiranga
172010,150430,1,-6.0258,-47.9012,São Bento do Tocantins,-0.778899,-47.452,Maracanã
172010,150506,1,-6.0258,-47.9012,São Bento do Tocantins,-4.24749,-49.9499,Novo Repartimento
172010,150680,1,-6.0258,-47.9012,São Bento do Tocantins,-2.43849,-54.6996,Santarém
172010,172010,1,-6.0258,-47.9012,São Bento do Tocantins,-6.0258,-47.9012,São Bento do Tocantins
172010,510185,1,-6.0258,-47.9012,São Bento do Tocantins,-12.1706,-51.5032,Bom Jesus do Araguaia
172030,150375,1,-5.26131,-48.2021,São Sebastião do Tocantins,-6.21469,-57.7544,Jacareacanga
172030,150680,1,-5.26131,-48.2021,São Sebastião do Tocantins,-2.43849,-54.6996,Santarém
172030,172030,20,-5.26131,-48.2021,São Sebastião do Tocantins,-5.26131,-48.2021,São Sebastião do Tocantins
172030,211285,5,-5.26131,-48.2021,São Sebastião do Tocantins,-5.18889,-48.1336,Vila Nova dos Martírios
172065,150613,3,-11.1471,-48.1694,Silvanópolis,-8.02529,-50.0317,Redenção
172065,150670,1,-11.1471,-48.1694,Silvanópolis,-9.3281,-50.35,Santana do Araguaia
172080,110070,1,-5.6012,-47.6381,Sítio Novo do Tocantins,-10.5712,-63.6266,Campo Novo de Rondônia
172080,150175,1,-5.6012,-47.6381,Sítio Novo do Tocantins,-5.69822,-48.4103,Brejo Grande do Araguaia
172080,150310,1,-5.6012,-47.6381,Sítio Novo do Tocantins,-1.41412,-51.6338,Gurupá
172080,150360,1,-5.6012,-47.6381,Sítio Novo do Tocantins,-4.2667,-55.9926,Itaituba
172080,150420,1,-5.6012,-47.6381,Sítio Novo do Tocantins,-5.38075,-49.1327,Marabá
172080,150430,1,-5.6012,-47.6381,Sítio Novo do Tocantins,-0.778899,-47.452,Maracanã
172080,150550,1,-5.6012,-47.6381,Sítio Novo do Tocantins,-3.00212,-47.3527,Paragominas
172080,160030,2,-5.6012,-47.6381,Sítio Novo do Tocantins,0.034934,-51.0694,Macapá
172080,170950,1,-5.6012,-47.6381,Sítio Novo do Tocantins,-11.7279,-49.068,Gurupi
172080,172080,3,-5.6012,-47.6381,Sítio Novo do Tocantins,-5.6012,-47.6381,Sítio Novo do Tocantins
172080,210550,1,-5.6012,-47.6381,Sítio Novo do Tocantins,-5.44363,-47.4064,João Lisboa
172090,172090,1,-12.4026,-46.437,Taguatinga,-12.4026,-46.437,Taguatinga
172093,171780,1,-12.1873,-46.9797,Taipas do Tocantins,-12.0853,-46.4825,Ponte Alta do Bom Jesus
172093,172093,7,-12.1873,-46.9797,Taipas do Tocantins,-12.1873,-46.9797,Taipas do Tocantins
172097,172097,2,-12.7949,-49.0896,Talismã,-12.7949,-49.0896,Talismã
172100,110002,8,-10.24,-48.3558,Palmas,-9.90571,-63.0325,Ariquemes
172100,110012,1,-10.24,-48.3558,Palmas,-10.8777,-61.9322,Ji-Paraná
172100,110020,11,-10.24,-48.3558,Palmas,-8.76077,-63.8999,Porto Velho
172100,110028,1,-10.24,-48.3558,Palmas,-11.7271,-61.7714,Rolim de Moura
172100,110045,1,-10.24,-48.3558,Palmas,-10.1943,-63.8324,Buritis
172100,110070,1,-10.24,-48.3558,Palmas,-10.5712,-63.6266,Campo Novo de Rondônia
172100,110080,8,-10.24,-48.3558,Palmas,-8.7907,-63.7005,Candeias do Jamari
172100,110094,1,-10.24,-48.3558,Palmas,-9.36065,-62.5846,Cujubim
172100,120020,1,-10.24,-48.3558,Palmas,-7.62762,-72.6756,Cruzeiro do Sul
172100,120040,1,-10.24,-48.3558,Palmas,-9.97499,-67.8243,Rio Branco
172100,130014,1,-10.24,-48.3558,Palmas,-7.19409,-59.896,Apuí
172100,130040,1,-10.24,-48.3558,Palmas,-0.983373,-62.9311,Barcelos
172100,130063,2,-10.24,-48.3558,Palmas,-3.89874,-61.3616,Beruri
172100,130100,1,-10.24,-48.3558,Palmas,-4.88161,-66.9086,Carauari
172100,130260,5,-10.24,-48.3558,Palmas,-3.11866,-60.0212,Manaus
172100,140005,4,-10.24,-48.3558,Palmas,2.98858,-61.3072,Alto Alegre
172100,140010,14,-10.24,-48.3558,Palmas,2.82384,-60.6753,Boa Vista
172100,140047,4,-10.24,-48.3558,Palmas,0.939956,-60.4389,Rorainópolis
172100,150040,1,-10.24,-48.3558,Palmas,-1.94623,-54.7384,Alenquer
172100,150060,5,-10.24,-48.3558,Palmas,-3.20407,-52.21,Altamira
172100,150080,1,-10.24,-48.3558,Palmas,-1.36391,-48.3743,Ananindeua
172100,150085,3,-10.24,-48.3558,Palmas,-3.46985,-51.2003,Anapu
172100,150120,1,-10.24,-48.3558,Palmas,-2.79021,-49.6694,Baião
172100,150140,2,-10.24,-48.3558,Palmas,-1.4554,-48.4898,Belém
172100,150220,1,-10.24,-48.3558,Palmas,-1.20529,-47.1778,Capanema
172100,150270,5,-10.24,-48.3558,Palmas,-8.26136,-49.2689,Conceição do Araguaia
172100,150276,6,-10.24,-48.3558,Palmas,-7.81097,-50.7698,Cumaru do Norte
172100,150309,10,-10.24,-48.3558,Palmas,-3.84338,-49.0974,Goianésia do Pará
172100,150360,16,-10.24,-48.3558,Palmas,-4.2667,-55.9926,Itaituba
172100,150370,6,-10.24,-48.3558,Palmas,-5.13272,-49.3358,Itupiranga
172100,150375,3,-10.24,-48.3558,Palmas,-6.21469,-57.7544,Jacareacanga
172100,150380,3,-10.24,-48.3558,Palmas,-4.44617,-49.1153,Jacundá
172100,150420,9,-10.24,-48.3558,Palmas,-5.38075,-49.1327,Marabá
172100,150503,5,-10.24,-48.3558,Palmas,-7.14347,-55.3786,Novo Progresso
172100,150506,9,-10.24,-48.3558,Palmas,-4.24749,-49.9499,Novo Repartimento
172100,150530,1,-10.24,-48.3558,Palmas,-1.75989,-55.8579,Oriximiná
172100,150543,2,-10.24,-48.3558,Palmas,-6.7529,-51.0858,Ourilândia do Norte
172100,150548,13,-10.24,-48.3558,Palmas,-3.83542,-50.6399,Pacajá
172100,150553,3,-10.24,-48.3558,Palmas,-6.06781,-49.9037,Parauapebas
172100,150613,7,-10.24,-48.3558,Palmas,-8.02529,-50.0317,Redenção
172100,150658,8,-10.24,-48.3558,Palmas,-8.85784,-49.7215,Santa Maria das Barreiras
172100,150660,1,-10.24,-48.3558,Palmas,-1.35392,-47.5712,Santa Maria do Pará
172100,150670,219,-10.24,-48.3558,Palmas,-9.3281,-50.35,Santana do Araguaia
172100,150680,1,-10.24,-48.3558,Palmas,-2.43849,-54.6996,Santarém
172100,150730,1,-10.24,-48.3558,Palmas,-6.64254,-51.9904,São Félix do Xingu
172100,150808,4,-10.24,-48.3558,Palmas,-6.74687,-51.1626,Tucumã
172100,150810,22,-10.24,-48.3558,Palmas,-3.7657,-49.6773,Tucuruí
172100,160010,2,-10.24,-48.3558,Palmas,2.05267,-50.7957,Amapá
172100,160020,3,-10.24,-48.3558,Palmas,2.50475,-50.9512,Calçoene
172100,160027,4,-10.24,-48.3558,Palmas,-0.804911,-52.453,Laranjal do Jari
172100,160050,4,-10.24,-48.3558,Palmas,3.84074,-51.8331,Oiapoque
172100,170040,1,-10.24,-48.3558,Palmas,-11.5706,-47.1792,Almas
172100,170110,1,-10.24,-48.3558,Palmas,-9.94139,-47.9638,Aparecida do Rio Negro
172100,170190,12,-10.24,-48.3558,Palmas,-8.80755,-49.5569,Araguacema
172100,170390,16,-10.24,-48.3558,Palmas,-9.27612,-49.9521,Caseara
172100,170600,2,-10.24,-48.3558,Palmas,-8.28411,-49.2473,Couto Magalhães
172100,170730,1,-10.24,-48.3558,Palmas,-11.3416,-49.2716,Dueré
172100,171200,20,-10.24,-48.3558,Palmas,-9.74996,-48.3565,Lajeado
172100,171250,12,-10.24,-48.3558,Palmas,-9.79377,-49.6553,Marianópolis do Tocantins
172100,171320,2,-10.24,-48.3558,Palmas,-9.56556,-48.393,Miracema do Tocantins
172100,171330,2,-10.24,-48.3558,Palmas,-9.52907,-48.5922,Miranorte
172100,171650,1,-10.24,-48.3558,Palmas,-8.97034,-48.1729,Pedro Afonso
172100,171800,1,-10.24,-48.3558,Palmas,-11.618,-47.0621,Porto Alegre do Tocantins
172100,171875,1,-10.24,-48.3558,Palmas,-9.35002,-47.888,Rio Sono
172100,171884,1,-10.24,-48.3558,Palmas,-12.538,-49.9242,Sandolândia
172100,171889,1,-10.24,-48.3558,Palmas,-10.8617,-48.9161,Santa Rita do Tocantins
172100,172049,1,-10.24,-48.3558,Palmas,-11.9743,-48.2353,São Valério
172100,172100,11,-10.24,-48.3558,Palmas,-10.24,-48.3558,Palmas
172100,210232,1,-10.24,-48.3558,Palmas,-4.32375,-46.4409,Buriticupu
172100,210530,1,-10.24,-48.3558,Palmas,-5.51847,-47.4777,Imperatriz
172100,210990,1,-10.24,-48.3558,Palmas,-3.65112,-45.3774,Santa Inês
172100,290320,1,-10.24,-48.3558,Palmas,-12.1439,-44.9968,Barreiras
172100,320150,1,-10.24,-48.3558,Palmas,-19.5493,-40.6269,Colatina
172100,510140,1,-10.24,-48.3558,Palmas,-10.1723,-59.4568,Aripuanã
172100,510325,3,-10.24,-48.3558,Palmas,-9.46121,-59.2252,Colniza
172100,510675,1,-10.24,-48.3558,Palmas,-15.2219,-59.3435,Pontes e Lacerda
172100,510820,1,-10.24,-48.3558,Palmas,-16.2006,-52.5571,Torixoréu
172100,510860,1,-10.24,-48.3558,Palmas,-10.0137,-51.1186,Vila Rica
172110,150420,1,-9.5632,-48.3741,Tocantínia,-5.38075,-49.1327,Marabá
172110,172110,4,-9.5632,-48.3741,Tocantínia,-9.5632,-48.3741,Tocantínia
172120,110004,1,-6.32447,-47.4224,Tocantinópolis,-11.4343,-61.4562,Cacoal
172120,110020,1,-6.32447,-47.4224,Tocantinópolis,-8.76077,-63.8999,Porto Velho
172120,150085,1,-6.32447,-47.4224,Tocantinópolis,-3.46985,-51.2003,Anapu
172120,150240,1,-6.32447,-47.4224,Tocantinópolis,-1.29797,-47.9167,Castanhal
172120,150277,3,-6.32447,-47.4224,Tocantinópolis,-6.09965,-49.6068,Curionópolis
172120,150309,4,-6.32447,-47.4224,Tocantinópolis,-3.84338,-49.0974,Goianésia do Pará
172120,150360,2,-6.32447,-47.4224,Tocantinópolis,-4.2667,-55.9926,Itaituba
172120,150370,3,-6.32447,-47.4224,Tocantinópolis,-5.13272,-49.3358,Itupiranga
172120,150506,6,-6.32447,-47.4224,Tocantinópolis,-4.24749,-49.9499,Novo Repartimento
172120,150548,4,-6.32447,-47.4224,Tocantinópolis,-3.83542,-50.6399,Pacajá
172120,150670,1,-6.32447,-47.4224,Tocantinópolis,-9.3281,-50.35,Santana do Araguaia
172120,170220,2,-6.32447,-47.4224,Tocantinópolis,-5.64659,-48.1232,Araguatins
172120,170380,1,-6.32447,-47.4224,Tocantinópolis,-5.31448,-48.2271,Buriti do Tocantins
172120,172010,1,-6.32447,-47.4224,Tocantinópolis,-6.0258,-47.9012,São Bento do Tocantins
172120,172030,1,-6.32447,-47.4224,Tocantinópolis,-5.26131,-48.2021,São Sebastião do Tocantins
172120,172120,1,-6.32447,-47.4224,Tocantinópolis,-6.32447,-47.4224,Tocantinópolis
172120,210232,2,-6.32447,-47.4224,Tocantinópolis,-4.32375,-46.4409,Buriticupu
172120,210405,4,-6.32447,-47.4224,Tocantinópolis,-6.56077,-47.4431,Estreito
172120,210530,2,-6.32447,-47.4224,Tocantinópolis,-5.51847,-47.4777,Imperatriz
172120,210598,2,-6.32447,-47.4224,Tocantinópolis,-6.18539,-47.0293,Lajeado Novo
172120,210900,1,-6.32447,-47.4224,Tocantinópolis,-6.34149,-47.3962,Porto Franco
172120,510642,1,-6.32447,-47.4224,Tocantinópolis,-10.2262,-54.9794,Peixoto de Azevedo
